sdcc_preruntime_min,ascot_runtime_min,cleaning_time_min,total_runtime_min,lost_power_W_output,number_particles,current_drive_A,parallel_current_A,current_drive_correction_factor,power_deposited_to_ions_W,power_deposited_to_electrons_W,shine_inj1,shine_inj2,te0,teav,shine_success,success,enbi,nbar,np,hfactor,index,run_dir,batch_num
6.69,0.62,0.0,7.31,9401.079897413372,6.864457941997352e+19,68786.03993338125,880647.00875749,0.07810852617376386,3058534.456774212,3534233.3423100626,0.001597,0.001597,37.218121,10.864097,True,True,582.4541389010847,5.396385217085481,1.0807295851409435,1.0154748453758657,934,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-458267b8-d153-4a6a-add8-34766850917a,0
12.56,0.79,0.0,13.35,20020.06118883272,6.4421668934721315e+19,117016.94590935094,651303.419066495,0.1796657939813518,5244582.212299481,5378983.6363227675,0.0,0.0,34.730368,12.193051,True,True,678.3658559434116,9.733133235946298,1.387021643575281,1.2656510362401605,925,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-8a557bd8-d846-494b-b166-e0464b8d143e,0
7.15,0.31,0.0,7.46,80679.35270323737,5.020273154955012e+18,-381.5839173240601,49561.0162735754,-0.0076992754792946086,711658.0986651297,7648081.23246681,0.0,0.0,6.936204,1.461857,True,True,613.5505069978535,11.49369035549462,1.299891418311745,0.8171159344725312,937,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-6d475d2a-f496-4292-aa9f-14868a15311f,0
5.3,0.81,0.0,6.11,104594.51474936504,1.1334399816359168e+20,354583.58553976653,1930381.7727602718,0.1836857302235837,4608170.3274303395,6540948.911715391,0.004777,0.003984,50.078165,16.104842,True,True,939.7993553429842,6.267531102150679,1.118653588462621,1.493843149486929,936,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-fe57be1f-10a9-45f8-a5c5-bc3d0245ab63,0
6.89,0.67,0.0,7.56,17941.695912033327,6.376449015231739e+19,96010.98250227056,757320.7265881954,0.12677717528583896,4102414.7405784223,4979393.84103791,0.0,0.0,37.881073,11.448675,True,True,649.8526451177895,7.8294801447540525,1.0370518323034048,1.1737649909220635,941,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-78291c44-689e-4d71-a5e5-af8c777a1927,0
11.12,0.97,0.0,12.1,202487.3882178207,1.2646703316450358e+20,297704.6661527159,1757633.9102592263,0.16937808517179134,7816952.55386347,10117439.676002106,0.0,0.000799,39.191463,13.418077,True,True,971.1401043459773,8.56766167357564,1.2736669946461916,1.2954424266703426,935,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-edffd690-ae7c-4bb3-86f8-02a368d98133,0
5.79,0.76,0.0,6.55,18088.203821866948,8.950157163043684e+19,61501.07873962871,1153036.1523863315,0.053338378516879684,3876505.130278797,4824751.853972586,0.004182,0.002394,28.431189,9.592686,True,True,635.7956337742507,5.124670024216175,1.464944152161479,0.853984253294766,946,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-e5c7d9cc-e02c-4d17-84f4-6ebdded8700c,0
5.65,0.73,0.0,6.39,0.0,2.56464853927481e+19,35726.726855367015,211567.5791415654,0.16886673752343373,2528313.569920261,2826082.3231354915,0.0,0.0,37.484797,11.905023,True,True,520.3196932561696,10.72253371551633,1.1052313596010208,1.304066431708634,945,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-d1eef2c3-ebc7-497c-bc13-25b50eb57cd2,0
5.83,0.76,0.0,6.59,116040.39667148121,1.0315626285539756e+20,238732.71157153003,1254079.1334481286,0.19036495002921164,8321947.637908358,9884388.08758635,0.0,0.0,40.050221,13.541563,True,True,922.5388066843152,10.63341086357832,1.2116606440395117,1.392452631611377,943,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-271c597d-c939-4d7e-aeb8-2229b25df5fa,0
6.42,0.5,0.0,6.91,28836.524323658457,9.899445567224827e+19,278476.20062471146,1909755.9587235549,0.1458176890888403,2382349.427207622,3724700.536701418,0.036423,0.034003,54.814443,16.72728,True,True,828.0280288308859,3.886664216592908,1.054388000164181,1.3614788889884948,948,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-b1a47d8b-c8d0-459b-aff0-88944e66bc30,0
6.45,0.87,0.0,7.32,121391.3543194487,6.81672161742106e+19,72308.1693123896,757819.3285326592,0.09541610591062323,5370892.515250581,8144155.640376603,0.0002,0.0002,25.276801,8.728643,True,True,744.12063928321,9.158453430980444,1.3722212766297162,0.9494787489995361,949,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-8984c41f-e892-4c3d-a70c-8af7967e6e88,0
9.58,0.76,0.0,10.34,4599.215556974395,6.723361588487703e+19,112742.41168606745,770258.8263932585,0.14636951609368043,3784595.08993182,3649717.559945415,0.0002,0.0004,39.633267,12.514665,True,True,599.8322959057987,6.684442466497421,1.1982270465232432,1.2301158150658011,950,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-7f73cf71-d5a5-4858-b268-1415e0f73a17,0
6.83,0.8,0.0,7.63,348467.7359405148,8.840363927853846e+19,140676.23557562428,1003150.3831677936,0.14023444334576288,8555205.165928565,12943245.042186867,0.0,0.0,28.090841,10.061088,True,True,953.2708125188947,11.995196540281176,1.3754078154452145,1.0807998701930046,951,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-924c5913-5b72-455b-bf64-a001a9f3b218,0
6.13,0.8,0.0,6.92,933.2492341630455,5.0368241821174555e+19,98403.39085878422,516912.29860975,0.1903676718922008,3777314.1968701067,3823592.838735235,0.0,0.0,44.766048,13.986491,True,True,603.2917625270784,8.920040206611157,1.002929478418082,1.475998220499605,905,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-6fedabd4-962e-458c-98d2-71db909b2cab,0
6.18,0.75,0.0,6.93,442242.9927196761,9.686990675131844e+19,108557.30249138588,1289173.6521828726,0.08420688889163455,7548226.144428552,13964260.042297434,0.0004,0.0004,29.796609,9.235417,True,True,999.943858012557,10.091568483039737,1.0408530933782458,0.9867298916913569,903,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-0ae1f7fd-d405-4869-a8a4-c89b4cb73abd,0
7.03,0.87,0.0,7.9,79883.30480361503,8.209122641794898e+19,70699.5758536921,1058395.3278117538,0.06679883593199944,5152969.521260231,8404141.719546106,0.0006,0.000799,28.882152,8.74305,True,True,766.9875482097268,7.66494271941483,1.1318698935210705,0.916271070484072,892,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-ddd426ca-5573-4483-babb-5feffef22862,0
7.16,0.81,0.0,7.97,0.0,5.2086113867345306e+19,96859.56824740014,477949.38955837773,0.20265653720553503,3886040.0227039782,3045753.315708984,0.0,0.0,38.531835,13.530292,True,True,568.428544793278,8.593450663983822,1.4172381944954395,1.384510221518576,953,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-784ceb36-0b55-44c0-9875-8e569e491264,0
5.54,0.85,0.0,6.39,22651.438255473287,8.125728404306392e+19,126209.28507543655,1080594.089391138,0.11679620156588985,4601034.893889705,6058527.008630133,0.0006,0.000999,38.193231,11.523595,True,True,712.7172476612031,7.251470980793238,1.0279385093599558,1.1449324229732156,954,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-6f2a89b2-9a4f-4f25-af5e-17df9f7cd49f,0
5.58,0.76,0.0,6.34,12470.073413978327,4.259466419383972e+19,57995.96238457499,403719.77893943805,0.1436540031229804,3903738.307458767,4938869.328943756,0.0,0.0,30.714621,10.282094,True,True,629.8265098594129,10.50159994661808,1.2696291198953986,1.1330210390500723,909,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-ce04bf22-5b97-48d0-b647-a2e01436e1bc,0
6.22,0.78,0.0,7.0,3661.8300649466096,3.313876718818091e+19,29816.72057334161,285217.27421094774,0.10454037419658198,2554310.3665980613,2818961.2379981554,0.0,0.0,27.549876,9.225834,True,True,509.08438628539443,8.18182388059795,1.3380452478304505,0.9999798944219948,913,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-64a7160a-2708-4495-a85e-36b0e5c19323,0
7.57,0.8,0.0,8.37,331265.65101682796,6.877402100918325e+19,39936.171263866825,864036.7581752707,0.046220454032773604,5660779.332828047,12594436.750168545,0.0,0.0,24.143694,7.058925,True,True,877.9095290228724,9.863822569325567,1.063397650141269,0.8305366896092892,959,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-d40ed7c5-8e6c-4ec7-b1b8-a2faf9763b15,0
8.66,0.42,0.0,9.08,18383.526821055573,1.1744776243097178e+19,-3446.3042122853135,122846.06961319962,-0.028053841878185846,1102605.430406546,5423020.024379375,0.0,0.0,12.595326,2.660917,True,True,548.8162245601416,8.501063204929233,1.0860237451270223,0.9223744539543987,961,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-8c41f987-3e2f-449b-98ad-fb63199efd2c,0
11.21,0.6,0.0,11.81,53162.52929226068,1.172645023651373e+20,357330.69933021703,2064221.1297499903,0.17310679276570307,3991332.05266129,5451317.181214473,0.012053,0.007543,47.732186,15.866569,True,True,882.6931682415307,5.3236335754394535,1.2680681375786662,1.3885412313044072,960,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-61e567c2-905f-4684-b64d-41fbb748ba50,0
7.44,0.53,0.0,7.98,11111.993844372773,7.428273482728851e+19,25003.141712091274,1027423.31358355,0.024335774146376735,2606027.117510065,3275981.397080608,0.006359,0.006162,32.1332,9.346501,True,True,565.460697747767,4.200423515215516,1.2433294239453971,0.8268899509683252,966,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-b155fd97-c39b-47cf-a4f4-fc322b7343e5,0
7.47,0.78,0.0,8.25,31460.84988303302,5.861472051039846e+19,102813.12837968425,589184.4450409634,0.17450075141161628,5403854.113770046,6457805.030989734,0.0,0.0,33.510882,11.616529,True,True,715.6087774783373,11.119503151997923,1.3270904696546495,1.2435191983357072,965,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-26d1f837-d0da-45d7-b9c6-7f4560f94dd4,0
7.19,0.67,0.0,7.86,161474.02175331427,9.590964131726321e+19,151110.15013962606,1271553.2278132353,0.11883902839010449,6395944.210831426,9611652.855361883,0.0002,0.0,34.976192,10.995089,True,True,861.6223204880953,8.723082563281059,1.1014568181708455,1.1189284600317477,923,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-a5707aed-22cd-48a3-90cb-2afe2199a250,0
11.12,0.74,0.0,11.86,23483.531733784574,5.165753305033281e+19,94391.92685751121,540810.8911355968,0.17453776986500158,5012584.732481871,6484478.7903816,0.0,0.0,38.765848,12.433094,True,True,723.1179415248334,11.863257699832321,1.0750078945420682,1.3463644521310925,917,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-e754bcba-9fc4-4521-9f64-161e01b2fa65,0
8.22,1.02,0.0,9.24,31836.253201498337,1.0138174321819702e+20,293320.74214272265,1765425.9878468306,0.16614728918795735,3233489.2931268346,4028725.4441970834,0.01439,0.009705,53.003127,16.108378,True,True,746.9511358067393,4.749027041718364,1.046191087923944,1.44185879137367,970,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-08806939-6a43-436d-a316-aa659609e571,0
14.42,0.65,0.0,15.07,160224.1625935698,1.2379068799548336e+20,310171.9384739064,1903568.7708286224,0.1629423340134377,6359836.262299923,8909114.88719862,0.001797,0.0004,41.965501,13.933677,True,True,958.2375534810126,7.4627232603728775,1.2050849860534072,1.3103807777166367,968,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-e9e03d68-b9b8-4ecf-97d5-c1693da73b79,0
8.62,0.82,0.0,9.44,191397.03342876854,1.3189836576591222e+20,89258.92811171204,1869939.810011826,0.04773358352702676,6896880.903082636,12455084.558830604,0.003786,0.002195,25.601597,8.652574,True,True,927.4445124901831,6.625943357124925,1.3855846687220037,0.8129574236460031,976,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-12cb9082-d295-4ded-80c5-e309dc0b1dc3,0
8.28,0.75,0.0,9.03,3814.253787082506,5.060848371446275e+19,57329.52225331452,501204.8303518316,0.1143834192760489,2944219.9270404377,2596312.179058815,0.0006,0.0004,33.741294,10.951008,True,True,517.4128925427794,6.33821512721479,1.3063159207813442,1.074272151477635,974,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-e14e87ab-df12-4d0f-b865-a87e5aafd42c,0
7.24,0.52,0.0,7.76,17037.94354743255,9.876590046943825e+19,146267.13669350487,1632211.9484721282,0.08961283295985045,2766442.338402285,3372839.069964143,0.01536,0.011467,39.562728,13.123783,True,True,652.7441767975688,3.945059497654438,1.3668052866123617,1.031470814999193,978,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-c195a354-8d1c-454c-919e-05d77aadd413,0
7.04,0.9,0.0,7.94,40129.77016346772,1.12432886539884e+20,236549.07218773107,1961992.8948162608,0.12056571296089415,3748712.852733745,5811486.634215328,0.013223,0.014001,44.039031,13.779068,True,True,836.4274338819087,5.053978567197919,1.1525302389636636,1.1781942152418197,980,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-50ee4943-ad6c-418c-bb02-215b2de89efc,0
7.06,0.4,0.0,7.46,9013.856937549164,1.0104061051147253e+20,246448.67822165825,1858918.8578591982,0.1325763505920199,2553098.291050976,3368688.718589206,0.023438,0.027237,51.417349,15.655847,True,True,730.0042021088302,3.8614520709961653,1.1296888669021428,1.274803677480668,938,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-29a10d60-918f-40d0-85ca-a929da9d270a,0
6.51,0.85,0.0,7.36,57691.99009990614,8.807417512321781e+19,140406.63884666993,997594.6011781058,0.14074518715403753,6013783.086897218,6790790.423159025,0.0,0.0,31.166269,11.22477,True,True,733.0178059637547,8.245763399451972,1.4596178075298667,1.1108908700756728,981,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-678adaf1-ce4a-4d70-87ab-42d433647d7c,0
6.33,0.83,0.0,7.16,2508.3111822892643,4.0209465390554055e+19,57088.12941971428,363919.9133834812,0.15687003464291763,3490621.441927072,3795343.2586537707,0.0,0.0,33.598928,11.148434,True,True,579.5473363250494,9.797095786035062,1.250739614944905,1.201561641599983,985,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-caac6e5e-48bb-451a-abb1-8f6faf248afe,0
7.15,0.66,0.0,7.81,39492.9763137773,8.983638690515773e+19,90135.35157888437,1226646.3173877876,0.07348112516314619,4360634.193442659,6070080.696509653,0.002593,0.002195,32.514587,9.985186,True,True,701.8602835014462,6.084925172477961,1.1788118830882013,0.956514362897724,986,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-5eeb76f9-d5bd-4424-b6ee-6a268a96045c,0
7.23,0.95,0.0,8.18,46732.877000023305,9.87275478264289e+19,243558.71617397724,1302917.8765251394,0.18693328302743403,6133107.813851675,6939306.496037514,0.0002,0.0006,43.984054,14.262383,True,True,809.6402296796441,8.314403777942061,1.1470212638378143,1.4350990783423185,947,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-73e0cd90-a2c7-4d48-abca-7ed09201f621,0
7.01,0.96,0.0,7.97,208033.13526850604,1.2001226288447028e+20,152771.36454832688,1656105.0188269247,0.09224738939354221,6976610.537617208,10865193.582784183,0.002195,0.001398,30.180962,10.155086,True,True,909.0079236775637,7.563561696186662,1.2825590800493956,0.9849735703319311,944,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-8165e0ac-2f07-437f-b238-d4291aeda28b,0
16.55,0.82,0.0,17.37,188626.71793040074,9.917803378072314e+19,141732.55569644968,1157737.9802521984,0.12242196258049257,7359289.282391467,9901433.466301948,0.0002,0.0,28.076676,10.24737,True,True,841.4094159379601,9.052748027443887,1.4515219838358462,1.0361132451333106,939,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-bf47a5cf-5a06-47a9-adc2-a0e7b92dff24,0
7.98,0.68,0.0,8.66,681.3539043850304,6.631766252833179e+19,123792.10171390836,727984.3466534694,0.17004775210205875,3191291.5069165034,2237250.60665862,0.001199,0.0004,41.770506,14.072702,True,True,534.6683720126748,5.562207173556089,1.4081883477047086,1.3026103626005352,990,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-87bb3589-f0ff-4cc0-898c-449d54d326a3,0
6.57,0.76,0.0,7.33,17333.202446261042,9.5890871211825e+19,161694.33243892217,1419486.063153452,0.11391047551372992,3746858.894490613,4372649.003993591,0.003587,0.003587,40.088152,12.589362,True,True,675.5353361368179,5.192431797087193,1.216935196891427,1.1236557448282838,994,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-9c39a00e-aa50-42be-9a8f-d19713aabe77,0
12.35,0.84,0.0,13.19,243350.68379121594,1.0507710950495191e+20,136322.41475251198,1370549.453568415,0.09946552048711392,7209775.714893335,11171386.274806883,0.0,0.0006,29.730306,9.856357,True,True,896.104063373059,8.656067373231053,1.2298996401950717,1.008348721358925,991,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-a956e413-c72b-4514-b149-d5c1b5f832c2,0
7.43,0.85,0.0,8.27,70423.78156968711,9.352313502859579e+19,170617.65330163433,1087552.3303051603,0.156882246993816,6330788.757310489,6959770.637189264,0.0002,0.0,34.028363,11.995257,True,True,755.5079408921301,8.368323027715087,1.395212847739458,1.18726061321795,995,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-ba60ce4b-261d-40d8-93d8-fed1fb17f684,0
6.78,0.71,0.0,7.49,54550.9877715598,5.196923570432855e+19,57813.109498928236,565245.3936487666,0.10227966498892387,4299696.338957433,6520402.30567804,0.0,0.0,29.541026,9.218651,True,True,688.763759098947,9.624403723329307,1.124120716471225,1.0277339769527316,997,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-97f5b1c6-4797-4a73-adee-92f8c2bc98dc,0
7.17,0.72,0.0,7.89,50365.72416665783,3.915717451382461e+19,45501.90078300314,386773.2008117164,0.11764491616148387,3853879.635521834,6165696.935780178,0.0,0.0,27.938839,9.052929,True,True,667.1382882632315,11.224003288149834,1.1852041971869767,1.0493518052622677,957,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-15fc3af1-a6fb-4de0-9d78-c921baec8c91,0
10.19,0.65,0.0,10.85,682125.2740599688,7.023912422774587e+19,41278.700637778034,881889.4003222265,0.04680711733545674,6526929.05587368,15744924.637711268,0.0002,0.0,22.006503,6.667391,True,True,977.1411851979792,10.987660504505039,1.1272773039527237,0.8090891130268574,999,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-44fe8582-6b25-470f-a7db-4dfcd4ae3acf,0
6.81,0.81,0.0,7.62,45298.68578655692,1.100694837145145e+20,271838.1254959101,1609260.3776322063,0.16892115736788385,5144994.0960887745,5960840.93451789,0.002195,0.001597,43.466288,14.231649,True,True,786.6652267985046,6.470698956772685,1.2393144355155528,1.3391778215765953,1004,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-1631d09f-e7b1-4500-9f26-3dd70ffc13b0,0
7.25,0.75,0.0,8.0,76419.01192992843,7.041123364962883e+19,107532.28081171638,799739.1123594482,0.13445919944376217,5771341.640615222,7972882.283102552,0.0,0.0,33.017778,10.679083,True,True,773.559972178191,10.0273572050035,1.1614832999184728,1.1414004258811474,963,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-da459367-049a-4048-855c-835e4446fba9,0
9.03,0.32,0.0,9.35,75727.04293585614,7.665433415424454e+18,-586.6741084650652,77274.56337602841,-0.007592072770573029,1040805.9946562803,8551659.858435083,0.0,0.0,8.093193,1.806978,True,True,644.1336730495095,11.693269827961922,1.4371041064150631,0.9717821737751365,1005,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-10753e86-d523-4651-a600-5bfae9261e86,0
6.99,1.1,0.0,8.09,2231.898137071682,7.480221189981864e+19,179750.8356308599,969088.9570333633,0.18548435035430036,2788740.2839055136,2057263.053360556,0.004381,0.002593,50.286035,15.904145,True,True,551.6619919799268,4.625358378142119,1.2602453180588782,1.458546949736774,958,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-47fd1910-bc7b-4dba-824e-f9c45309df23,0
7.71,0.7,0.0,8.41,232456.4105147912,1.1834945296669018e+20,199984.24703200522,1531562.1386541035,0.13057534003011206,8103293.814242687,11202375.477336016,0.0004,0.0,32.113621,11.15777,True,True,931.9276292808354,8.853450437262655,1.3152666543610394,1.1029317080974579,1007,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-cdfe950c-5696-4193-ac47-6c2c2935d4ad,0
8.24,0.61,0.0,8.84,52773.2959715276,9.754310653195924e+19,336560.67274155974,1945874.7004691765,0.17296112265625863,2356167.6698888466,3748402.6971691684,0.040859,0.03082,55.299494,17.823234,True,True,914.2752732150257,4.0772869169712065,1.1828612168319523,1.472053421381861,1008,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-e9c8c1f7-4f55-4978-b13e-60bdd5eb83ec,0
9.33,0.72,0.0,10.05,16349.565398312407,3.4096610035038937e+19,8736.140835509317,306518.4572937959,0.0285011901490023,3187946.061730471,4710494.286663231,0.0,0.0,23.469119,8.481048,True,True,596.8034118413925,10.568887897208333,1.3990140492096543,0.9787028616294265,969,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-1f43b808-a7d1-4114-988d-deef3f1600fb,0
7.23,0.7,0.0,7.92,180144.11713486884,5.8910362138752385e+19,81688.26746531083,647029.4498482057,0.12625123552641235,5799886.361145,9364750.31824193,0.0,0.0,27.614993,9.358531,True,True,804.6547737903893,11.800785686820745,1.2625901163555682,1.0573892765678465,1011,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-3b27f05f-36a8-4552-9ff3-46e9b2ba97fd,0
8.91,0.86,0.0,9.78,91725.17474618963,1.121992306163899e+20,202115.05137410943,1425113.6045921785,0.14182381721908285,6818372.778737411,8203665.317287178,0.0,0.000799,33.350378,11.877647,True,True,817.3968154005706,7.766729409992696,1.419775702059269,1.1368947547860444,1012,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-e31cc47f-0f34-44c9-a1e2-b922240acf35,0
12.11,0.75,0.0,12.85,27913.758292926945,9.073283161632396e+19,159338.43341228945,1056409.8407809366,0.15083012980502025,5103215.607262059,4856569.476788794,0.0006,0.0,34.759316,12.466461,True,True,670.1518939808011,6.8232674349099405,1.4841806767508388,1.1695572121068836,962,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-b2edb781-2e34-4a84-9471-d382ed6f60be,0
7.52,0.65,0.0,8.18,150456.952590741,1.1238883258539354e+20,280674.83374329505,1714052.1171937007,0.1637492996437148,6267762.915630922,9079523.78627146,0.002394,0.000799,44.66601,14.161605,True,True,963.6345882900059,8.115106297284365,1.025399124249816,1.371004053670913,1015,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-11ab252f-0b69-4b59-a4fe-67510d54996b,0
7.28,0.72,0.0,8.0,194989.41584362937,8.472165392679073e+19,156386.36284702484,1017354.9089659401,0.15371859069906987,7596691.472715736,10684765.467162438,0.0,0.0,35.899367,11.684898,True,True,913.852599915117,11.562324397265911,1.1125337867997587,1.236685846373439,975,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-08817365-6f7c-46db-873d-5e380a553234,0
7.97,0.44,0.0,8.41,6919.244335012515,1.0660532844713742e+20,299056.66600100184,1780135.9732013592,0.16799652976125448,3241642.4786258917,3397670.8578579538,0.012833,0.00833,47.568773,15.957961,True,True,706.2671631574631,4.421405098959804,1.3817872372455895,1.3476414437405766,1018,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-217c01f7-4aa4-4318-957e-2b4e8bb35ad6,0
