success,te0,teav,output_shine_inj1,shine_inj2,clean_time_min,run_time_min,bbnbi_n_markers,index,run_dir,batch_num
True,64.165598,20.526499,0.275362,0.21875,0.0008784294128417969,4.755748943487803,100,186,/tmp/ShineRunner-a92d38b0-ead0-4998-aa5a-7d43b1b5d7f7,0
True,64.165598,20.526499,0.24357,0.255952,0.0005756616592407227,4.860040442148844,1000,177,/tmp/ShineRunner-270a8352-96bc-43a3-9b41-23d2345245db,0
True,64.165598,20.526499,0.262428,0.234538,0.0004926919937133789,5.740715138117472,10000,183,/tmp/ShineRunner-58a411ef-8b20-46ac-86c1-7af1242bbe04,0
True,64.165598,20.526499,0.245283,0.241505,0.00046683549880981444,5.4058615883191425,10000,193,/tmp/ShineRunner-30ec183b-c44e-4a3c-99f8-c709947bae69,0
True,64.165598,20.526499,0.252616,0.237456,0.0005137125651041666,5.418403021494547,10000,188,/tmp/ShineRunner-99410c06-c18b-4b16-90db-b104cdc9bdad,0
True,64.165598,20.526499,0.243112,0.235825,0.0005136688550313313,5.291898731390635,10000,178,/tmp/ShineRunner-1a498575-bdfc-4956-8589-0e11ac4c810f,0
True,64.165598,20.526499,0.254577,0.244176,0.0008308649063110352,12.405519119898479,100000,124,/tmp/ShineRunner-9776f24e-e359-41ec-936a-e71705e8d6df,0
True,64.165598,20.526499,0.253219,0.239948,0.0008731762568155925,12.40139749844869,100000,114,/tmp/ShineRunner-29cb95f5-98db-440d-980a-fa3b59e9cfa8,0
True,64.165598,20.526499,0.254299,0.242401,0.0005029718081156413,12.43596573273341,100000,129,/tmp/ShineRunner-cf034875-bd46-4a90-90ea-9459c4752b91,0
True,64.165598,20.526499,0.250229,0.243296,0.0006252487500508626,12.700817410151164,100000,119,/tmp/ShineRunner-bd2f248f-34a7-4dd4-afa5-1367aff48a61,0
True,64.165598,20.526499,0.166667,0.166667,0.0004407842953999837,4.8693259676297505,100,146,/tmp/ShineRunner-48fa34b8-445a-45a8-885a-9ff022610afb,0
True,64.165598,20.526499,0.166667,0.242424,0.0003989259401957194,5.864986042181651,100,176,/tmp/ShineRunner-d2110476-8e02-478c-91b2-086b8b8846b3,0
True,64.165598,20.526499,0.166667,0.285714,0.0005138595898946126,4.84901415904363,10,145,/tmp/ShineRunner-46769bb6-b30d-4863-a6a8-7b7ea3aa5fc5,0
True,64.165598,20.526499,0.270073,0.233129,0.0004154364267985026,5.230707999070486,1000,197,/tmp/ShineRunner-d2f6d9b9-f1c2-4d70-8398-5ac55bab8ff2,0
True,64.165598,20.526499,0.24357,0.226006,0.00045133431752522786,4.940565240383148,1000,147,/tmp/ShineRunner-166a36a5-ae49-4684-a8bd-7c21172917b0,0
True,64.165598,20.526499,0.253731,0.275362,0.0005394538243611653,4.842346040407817,100,151,/tmp/ShineRunner-a94e8e67-af2c-4f1d-8acb-e60e16b4ca96,0
True,64.165598,20.526499,0.5,0.166667,0.0005560239156087239,4.8763741731643675,10,150,/tmp/ShineRunner-064048ef-4c49-4db5-ac27-e3626e667541,0
True,64.165598,20.526499,0.275362,0.24357,0.0006258010864257813,4.89681560198466,1000,152,/tmp/ShineRunner-5ef1800f-6654-454e-9d6c-b30135807f8f,0
True,64.165598,20.526499,0.260574,0.238617,0.00042173862457275393,5.6054162303606665,10000,143,/tmp/ShineRunner-9466f80d-5a8e-4a70-b7c0-7ac384167690,0
True,64.165598,20.526499,0.246761,0.24208,0.0005541801452636719,5.621536060174306,10000,148,/tmp/ShineRunner-04ce5b56-c004-4756-99bf-abf643ac8ac1,0
True,64.165598,20.526499,0.257168,0.236058,0.0005478620529174805,5.560591944058737,10000,153,/tmp/ShineRunner-41f44a45-7b51-48a5-a0e1-ae97908b4c84,0
True,64.165598,20.526499,0.253207,0.241884,0.0004588127136230469,12.56038693189621,100000,134,/tmp/ShineRunner-e2a5f2f1-d982-48a5-98aa-25883a685f43,0
True,64.165598,20.526499,0.252526,0.241942,0.000562139352162679,12.55449431737264,100000,139,/tmp/ShineRunner-8e231a36-0223-4ec0-993f-0ab5e6751e0e,0
True,64.165598,20.526499,0.242424,0.305556,0.0006934920946756999,4.491221817334493,100,206,/tmp/ShineRunner-5a2ecc9e-48fb-43ae-a42b-b4f01b168e73,0
True,64.165598,20.526499,0.242424,0.090909,0.0009997924168904623,4.578165558973948,100,201,/tmp/ShineRunner-9bc939c5-bfd7-484d-9802-5a7db95e8763,0
True,64.165598,20.526499,0.285714,0.0,0.0004808227221171061,4.544888420899709,10,205,/tmp/ShineRunner-7382746c-3d24-465e-bbd9-159d4e9ffcb6,0
True,64.165598,20.526499,0.166667,0.0,0.000556639830271403,4.553258581956228,10,210,/tmp/ShineRunner-f458074e-8025-4c51-a83e-1a049d717d74,0
True,64.165598,20.526499,0.219969,0.253731,0.0005261619885762532,4.613088428974152,1000,202,/tmp/ShineRunner-c0285e8f-bca7-4642-9f75-43f496c965c2,0
True,64.165598,20.526499,0.255952,0.24357,0.0005698045094807943,4.685990496476491,1000,207,/tmp/ShineRunner-1e5879d1-419b-4436-bbf7-af18be5d57f1,0
True,64.165598,20.526499,0.285714,0.5,0.00040941635767618816,4.304667349656423,10,215,/tmp/ShineRunner-0f9d2f8e-0f9e-41e9-8420-7ed0d0fe9c85,0
True,64.165598,20.526499,0.230769,0.21875,0.0005148569742838542,4.31558156410853,100,216,/tmp/ShineRunner-b563eb10-726e-48b5-98f5-eeead1508fb7,0
True,64.165598,20.526499,0.261448,0.242424,0.000698244571685791,4.710279591878256,1000,217,/tmp/ShineRunner-a23d9711-50c6-4f88-b535-b264e6e97c9c,0
True,64.165598,20.526499,0.259259,0.240122,0.0005370457967122396,5.186612935860952,10000,198,/tmp/ShineRunner-e6fef5d0-9340-4955-959f-55d03eec6b77,0
True,64.165598,20.526499,0.256395,0.240237,0.0005163669586181641,5.212345202763875,10000,213,/tmp/ShineRunner-9158b1fd-edbd-44e6-814d-ccb2a55f0405,0
True,64.165598,20.526499,0.375,0.0,0.0006824135780334473,4.587378851572672,10,220,/tmp/ShineRunner-20e06b51-1e7e-412c-87d5-ab0021cc06c3,0
True,64.165598,20.526499,0.250824,0.234303,0.0005267024040222168,5.226515666643778,10000,208,/tmp/ShineRunner-5809f849-76cd-4f4b-b86f-916472d1b934,0
True,64.165598,20.526499,0.242424,0.253731,0.00046654939651489256,4.545028158028921,100,226,/tmp/ShineRunner-dd7a8665-5b17-44b5-8183-f73f4a82ccb0,0
True,64.165598,20.526499,0.276411,0.21875,0.0007481137911478678,4.553732895851136,1000,227,/tmp/ShineRunner-e34a4476-d07e-4cb5-9383-f37d18631120,0
True,64.165598,20.526499,0.0,0.166667,0.0007708549499511718,4.379158627986908,10,225,/tmp/ShineRunner-50720391-5aee-4a26-8220-52ec60c6031c,0
True,64.165598,20.526499,0.278499,0.235474,0.0004549304644266764,4.510546135902405,1000,222,/tmp/ShineRunner-ff2df61e-36e9-4f51-9877-5333a6e74319,0
True,64.165598,20.526499,0.257058,0.24139,0.00045475959777832033,5.353890852133433,10000,223,/tmp/ShineRunner-9dfb3e73-73a8-4481-9fb0-5fb3c007bb97,0
True,64.165598,20.526499,0.237805,0.260355,0.00038152138392130535,4.524996431668599,1000,232,/tmp/ShineRunner-f25f268e-ea1e-4fb7-93a7-10a86f907a02,0
True,64.165598,20.526499,0.0,0.5,0.0005762259165445964,4.488783327738444,10,160,/tmp/ShineRunner-22ddf98d-ed72-4ed1-b70f-2a3d73c2fa3e,0
True,64.165598,20.526499,0.253062,0.240352,0.0005837400754292806,5.237234203020732,10000,228,/tmp/ShineRunner-83140a90-c82f-4c30-bb9a-e7ac4876d6c3,0
True,64.165598,20.526499,0.245852,0.253731,0.0005681276321411133,4.493207148710886,1000,162,/tmp/ShineRunner-9a5759ac-7e67-4be8-90c1-4690f9ab16de,0
True,64.165598,20.526499,0.285714,0.0,0.0006032903989156087,4.4599206924438475,10,165,/tmp/ShineRunner-f1667447-8f4c-405c-966e-49b8aa7b7932,0
True,64.165598,20.526499,0.382716,0.206349,0.0010434667269388835,4.590124718348185,100,241,/tmp/ShineRunner-e8fb96b9-2947-405e-af52-2e4fcacb8ad8,0
True,64.165598,20.526499,0.275362,0.137931,0.0004090587298075358,4.764922964572906,100,236,/tmp/ShineRunner-2692dff6-f5dd-4c01-a0f1-e0e61740adc3,0
True,64.165598,20.526499,0.251138,0.242206,0.0005615750948588053,12.568769502639771,100000,169,/tmp/ShineRunner-ef4fd168-743f-433e-be45-6ef7858e4c89,0
True,64.165598,20.526499,0.252549,0.243341,0.0005238930384318034,12.616832427183788,100000,159,/tmp/ShineRunner-5cad8d83-4327-4e33-9294-90395978b0a4,0
True,64.165598,20.526499,0.253029,0.243719,0.0005988319714864095,12.572772324085236,100000,164,/tmp/ShineRunner-392c966b-e800-432c-a128-b5ef543c5ab3,0
True,64.165598,20.526499,0.257058,0.254844,0.0005566954612731933,4.830584188302358,1000,237,/tmp/ShineRunner-89dfc7b5-73b8-4b94-924e-28ac1e1ef471,0
True,64.165598,20.526499,0.255398,0.243685,0.0006325006484985352,5.544159519672394,10000,218,/tmp/ShineRunner-4ec28d6b-56f8-45e7-9a5b-b21f144cbfcd,0
True,64.165598,20.526499,0.217527,0.230769,0.0006304740905761719,4.758439354101816,1000,242,/tmp/ShineRunner-d0e07670-781b-40c7-a2b1-bd5c209fb502,0
True,64.165598,20.526499,0.255509,0.24208,0.0006533980369567872,5.570575924714406,10000,233,/tmp/ShineRunner-987b08cc-f5b2-4498-a80e-5bad74f843f1,0
True,64.165598,20.526499,0.375,0.166667,0.0005901734034220378,4.798044017950693,10,245,/tmp/ShineRunner-344dc2d8-248f-4164-a2ae-b0c47824f80e,0
True,64.165598,20.526499,0.375,0.166667,0.0003963947296142578,4.879271976153055,10,235,/tmp/ShineRunner-b1c87067-4582-47fd-95eb-6ef91164071b,0
True,64.165598,20.526499,0.206349,0.264706,0.0010088245073954264,4.927292617162069,100,231,/tmp/ShineRunner-0599f536-9489-4a80-b84a-82c3cf63e19f,0
True,64.165598,20.526499,0.250375,0.248911,0.0004275202751159668,5.558563176790873,10000,158,/tmp/ShineRunner-99e29b42-757f-462d-8357-b955bbc86fa5,0
True,64.165598,20.526499,0.250768,0.24109,0.00042079687118530275,12.291662871837616,100000,154,/tmp/ShineRunner-99cd25fb-d70b-4104-8e06-5b5014d81822,0
True,64.165598,20.526499,0.252504,0.240006,0.0005093693733215332,5.48797759215037,10000,243,/tmp/ShineRunner-5fdd158b-d0f3-4cbf-beae-63406dbd85c6,0
True,64.165598,20.526499,0.0,0.0,0.00045717954635620116,4.846779970328013,10,240,/tmp/ShineRunner-09358f06-7114-440e-b7fd-1cab3fd2ec39,0
True,64.165598,20.526499,0.230769,0.206349,0.000547484556833903,4.823259445031484,100,246,/tmp/ShineRunner-a9c2aeb2-9aca-4c93-8f93-acd684437667,0
True,64.165598,20.526499,0.21875,0.230769,0.0005317211151123046,4.7562859694163,100,251,/tmp/ShineRunner-ce3377e0-0942-4298-b021-b1f6276cc92b,0
True,64.165598,20.526499,0.253319,0.242734,0.0006059447924296062,12.164974681536357,100000,194,/tmp/ShineRunner-c5fc4315-a249-4407-88c8-957d0ac3404d,0
True,64.165598,20.526499,0.262537,0.240122,0.0005528450012207032,4.705224919319153,1000,252,/tmp/ShineRunner-4f57cafb-0af8-4496-9e15-73ed7a1ea05a,0
True,64.165598,20.526499,0.254444,0.243399,0.0003851811091105143,13.445720485846202,100000,174,/tmp/ShineRunner-b5aa02b7-30e3-494a-b40f-2a66b96b8022,0
True,64.165598,20.526499,0.253731,0.224806,0.0005168318748474121,4.845256046454112,1000,247,/tmp/ShineRunner-df6daff9-0328-4f11-a6c9-3afbd54ea0c7,0
True,64.165598,20.526499,0.25645,0.242677,0.0005778789520263672,12.25743499994278,100000,189,/tmp/ShineRunner-5b5d612d-7cee-4d83-8702-c03ed7b9f2e0,0
True,64.165598,20.526499,0.251497,0.238733,0.0004846374193827311,5.554644966125489,10000,248,/tmp/ShineRunner-3dcf9819-eb9d-4dea-aed9-bd3ba4b70125,0
True,64.165598,20.526499,0.251609,0.236641,0.0005323648452758789,5.434542016188304,10000,253,/tmp/ShineRunner-dc993449-7ca7-40ce-9856-c8bb7f28333e,0
True,64.165598,20.526499,0.166667,0.285714,0.0005193352699279785,4.424258458614349,10,260,/tmp/ShineRunner-7241ed2d-9362-4f40-afea-d0c249086638,0
True,64.165598,20.526499,0.252202,0.242917,0.0005265553792317708,12.366601745287577,100000,144,/tmp/ShineRunner-d04f754e-12e3-4a36-936c-f648b75d441d,0
True,64.165598,20.526499,0.248911,0.243914,0.000464328130086263,5.209942142168681,10000,258,/tmp/ShineRunner-6384188e-b564-4908-940d-0c8283d4aef2,0
True,64.165598,20.526499,0.166667,0.375,0.0004437406857808431,4.522460194428762,10,255,/tmp/ShineRunner-72fc2d9b-93d3-4bd6-a23a-f57caa7acc11,0
True,64.165598,20.526499,0.252325,0.243158,0.0005353291829427084,12.42875083287557,100000,149,/tmp/ShineRunner-54d0b9f7-df21-4c9d-83b3-0a1c5b678ede,0
True,64.165598,20.526499,0.0,0.0,0.0014062881469726562,4.376933936278025,10,265,/tmp/ShineRunner-1d538eb5-ce69-4b3f-a790-b79039a60a49,0
True,64.165598,20.526499,0.25816,0.235474,0.0004148602485656738,4.510917174816131,1000,262,/tmp/ShineRunner-92a9703e-ad68-4d60-ba19-7203c4fd899a,0
True,64.165598,20.526499,0.264706,0.242424,0.0005362987518310547,4.538520578543345,100,256,/tmp/ShineRunner-b00eaea7-92f7-45ef-a6f6-2954be074300,0
True,64.165598,20.526499,0.265786,0.221184,0.0005116740862528483,4.584351003170013,1000,257,/tmp/ShineRunner-60e5b94f-9882-4418-8422-57af3c0327bf,0
True,64.165598,20.526499,0.444444,0.166667,0.0004076997439066569,4.6022141695022585,10,275,/tmp/ShineRunner-9566835e-d2ce-4bde-8a5c-3d984f03c8e4,0
True,64.165598,20.526499,0.242424,0.253731,0.0005521376927693685,4.601139469941457,100,276,/tmp/ShineRunner-4c120cdf-7403-43de-b68b-71d5a71c73ad,0
True,64.165598,20.526499,0.305556,0.137931,0.000613260269165039,4.609802639484405,100,266,/tmp/ShineRunner-04bfe0e7-8dd2-416f-850b-d45dc6d8ba6a,0
True,64.165598,20.526499,0.274311,0.24357,0.000426634152730306,4.624723013242086,1000,277,/tmp/ShineRunner-0a715cc8-ff30-4244-b8db-675881e4e25f,0
True,64.165598,20.526499,0.25125,0.24162,0.0007341424624125163,12.110979894797007,100000,199,/tmp/ShineRunner-756f8d00-416c-4fe2-81fb-9dc0e36562ab,0
True,64.165598,20.526499,0.25882,0.245625,0.0013466119766235352,5.32138957977295,10000,273,/tmp/ShineRunner-20226dbb-ccdf-4651-a942-0aac7711c597,0
True,64.165598,20.526499,0.251194,0.244016,0.000851150353749593,12.293237670262654,100000,209,/tmp/ShineRunner-1ede0a89-33d5-450a-9636-29269a930702,0
True,64.165598,20.526499,0.254177,0.238037,0.0005110502243041992,5.469654337565104,10000,263,/tmp/ShineRunner-23f66df3-24b7-4023-88bf-01ec1bf0c972,0
True,64.165598,20.526499,0.250375,0.226006,0.00043638149897257486,4.865589213371277,1000,282,/tmp/ShineRunner-8935f731-89a7-4b04-ad87-9ff05187364d,0
True,64.165598,20.526499,0.375,0.444444,0.0005391875902811687,4.6774977485338844,10,280,/tmp/ShineRunner-6bd8cdf8-af93-47f7-b310-e102b97a6121,0
True,64.165598,20.526499,0.166667,0.444444,0.000459897518157959,4.716301159063975,10,200,/tmp/ShineRunner-9a2a4a79-f59b-4a00-8dd0-0283624aa6e0,0
True,64.165598,20.526499,0.24812,0.249249,0.0005278507868448893,5.415674130121867,10000,278,/tmp/ShineRunner-ef0e17fa-72c9-4178-840b-fba07cd90dbc,0
True,64.165598,20.526499,0.21875,0.275362,0.0005258361498514812,4.722925500075022,100,271,/tmp/ShineRunner-93cc41a1-4329-4ffd-b576-0ef3bdb28ff0,0
True,64.165598,20.526499,0.255952,0.227202,0.0006477713584899902,4.7368157227834065,1000,272,/tmp/ShineRunner-5d60492d-1bfe-4c07-8f16-145eaee72624,0
True,64.165598,20.526499,0.375,0.0,0.0006032109260559082,4.713497384389242,10,285,/tmp/ShineRunner-7334074f-c90e-48ea-a9f2-80fc9b8b48ea,0
True,64.165598,20.526499,0.263623,0.238965,0.0005656917889912923,4.753067938486735,1000,287,/tmp/ShineRunner-3c550fa2-af31-4776-ad8e-beb5f3ad1bd0,0
True,64.165598,20.526499,0.230769,0.230769,0.001305242379506429,4.75441833337148,100,281,/tmp/ShineRunner-2c175c47-8ad2-4147-bf75-24880c7a0eb1,0
True,64.165598,20.526499,0.24357,0.255952,0.00038124720255533853,4.698891226450602,1000,212,/tmp/ShineRunner-6c4fbb1a-2fa5-4683-b8ba-834f760e34a7,0
True,64.165598,20.526499,0.230769,0.253731,0.0005204399426778157,4.700220064322154,100,286,/tmp/ShineRunner-613fb95e-6e5d-4617-a166-898f6450eebf,0
True,64.165598,20.526499,0.166667,0.0,0.0005031387011210124,4.619390046596527,10,290,/tmp/ShineRunner-beef18af-ce83-4a0a-9f87-fe96490348d8,0
True,64.165598,20.526499,0.257389,0.253397,0.0006406863530476888,5.49450656970342,10000,203,/tmp/ShineRunner-ad2822fd-6522-40a5-9780-e2a9db9e0b7d,0
True,64.165598,20.526499,0.245397,0.24812,0.0006954352060953776,5.607954800128937,10000,283,/tmp/ShineRunner-81a34147-95b1-4511-9574-96293e3a8810,0
True,64.165598,20.526499,0.251923,0.242057,0.0006347179412841796,12.206379183133443,100000,219,/tmp/ShineRunner-00b9ea2c-efe1-427a-8c56-78f9d31ed6da,0
True,64.165598,20.526499,0.295775,0.230769,0.0005074739456176758,4.542017960548401,100,221,/tmp/ShineRunner-b5fcf029-728a-4a80-806a-c5d3b7db6bca,0
True,64.165598,20.526499,0.166667,0.285714,0.0005263209342956543,4.648687279224395,10,230,/tmp/ShineRunner-611f8d95-1818-4673-a79b-a03174262edd,0
True,64.165598,20.526499,0.256727,0.244371,0.0005077838897705079,5.320117433865865,10000,288,/tmp/ShineRunner-14a1f487-ef1d-4138-9a82-d2ac9cc223d0,0
True,64.165598,20.526499,0.254821,0.243811,0.000532519817352295,12.048214681943257,100000,224,/tmp/ShineRunner-a675653c-f37c-4fca-8d63-c2cc83d62b18,0
True,64.165598,20.526499,0.285714,0.375,0.0014844059944152832,4.706230545043946,10,295,/tmp/ShineRunner-b0d531ee-b544-4139-bc74-b33b52baff0d,0
True,64.165598,20.526499,0.242424,0.250375,0.0005775014559427897,4.688743976751963,1000,297,/tmp/ShineRunner-275eb87b-2ec3-4fec-b523-cdc75436cb00,0
True,64.165598,20.526499,0.25199,0.242883,0.001094353199005127,12.326142652829487,100000,214,/tmp/ShineRunner-44cd0332-f52a-4cde-bb48-72db6dc10224,0
True,64.165598,20.526499,0.253731,0.324324,0.0013364871342976888,4.966655166943868,100,211,/tmp/ShineRunner-136f210f-99da-425f-8fb5-242c9d41aef8,0
True,64.165598,20.526499,0.251631,0.242539,0.0009275674819946289,12.363465146223705,100000,229,/tmp/ShineRunner-66d67c66-abb0-43dc-8907-72cb0191e034,0
True,64.165598,20.526499,0.250959,0.245237,0.0006108800570170085,12.288273282845815,100000,234,/tmp/ShineRunner-93914f25-5ed8-432f-bdf3-053c36533e5d,0
True,64.165598,20.526499,0.382716,0.253731,0.0005608677864074707,4.596515456835429,100,296,/tmp/ShineRunner-c4cdf61a-d2cf-4ae0-8b5e-6ac2fb87e2df,0
True,64.165598,20.526499,0.242424,0.324324,0.0005287965138753255,4.569719366232554,100,301,/tmp/ShineRunner-92d2134b-996d-4323-88db-e32a3dd3cc72,0
True,64.165598,20.526499,0.252951,0.236408,0.00043889681498209633,5.090580447514852,10000,293,/tmp/ShineRunner-cc2b8e0f-2f71-4149-bffa-8a469c6ae6ae,0
True,64.165598,20.526499,0.264706,0.206349,0.00044680436452229817,4.468313018480937,100,306,/tmp/ShineRunner-29363933-5865-4c02-9590-c2b8b2d7f6ab,0
True,64.165598,20.526499,0.253731,0.252616,0.0004914244016011556,4.530419647693634,1000,302,/tmp/ShineRunner-b66b1591-9e4d-412f-be9d-3a89a64ea8b2,0
True,64.165598,20.526499,0.0,0.285714,0.0005839943885803222,4.48865704536438,10,305,/tmp/ShineRunner-5fe8814b-3dc1-437e-b77f-253af80891a7,0
True,64.165598,20.526499,0.259479,0.240814,0.0004021445910135905,5.3182702700297035,10000,238,/tmp/ShineRunner-2970b57e-9b3f-4cc4-8ff7-b7547e49c2c6,0
True,64.165598,20.526499,0.260246,0.243685,0.0005234162012736003,5.263101255893707,10000,303,/tmp/ShineRunner-30fc6cf6-c341-4d23-ab81-d9b33a322d17,0
True,64.165598,20.526499,0.295775,0.305556,0.0012741923332214356,4.487923049926758,100,311,/tmp/ShineRunner-de89f292-1eca-47bf-92f7-7d588354a1a5,0
True,64.165598,20.526499,0.255376,0.239393,0.0006528019905090332,12.472700341542561,100000,244,/tmp/ShineRunner-65f7a2e2-776d-454a-995c-8ad41c81fb7e,0
True,64.165598,20.526499,0.267936,0.231951,0.0005524158477783203,4.6469885349273685,1000,312,/tmp/ShineRunner-99a4a31d-1666-472d-9c7f-c1050e69e8dc,0
True,64.165598,20.526499,0.252258,0.242917,0.00044401089350382486,12.34894926548004,100000,179,/tmp/ShineRunner-a1813299-cd10-4223-ba7b-d2d784482433,0
True,64.165598,20.526499,0.253319,0.241332,0.0006237586339314778,12.314606595039368,100000,184,/tmp/ShineRunner-daeccaea-4f2d-49ce-8bed-9d5514d6ae3f,0
True,64.165598,20.526499,0.166667,0.0,0.0006472110748291015,4.548522428671519,10,250,/tmp/ShineRunner-285dc7b9-979e-47f1-99c0-666b4220eb8e,0
True,64.165598,20.526499,0.252225,0.241401,0.000784297784169515,12.352493993441264,100000,249,/tmp/ShineRunner-655fa1d2-5afd-48a3-b195-6fd32e2ffed0,0
True,64.165598,20.526499,0.267077,0.239312,0.0003994544347127279,5.314049661159515,10000,313,/tmp/ShineRunner-9e05a6a9-0a75-438f-a616-82cb4dcefa56,0
True,64.165598,20.526499,0.253731,0.152542,0.00042288700739542644,4.590798870722453,100,316,/tmp/ShineRunner-0e042c95-cbf0-41dd-9287-4fdbd02aaa5c,0
True,64.165598,20.526499,0.285714,0.122807,0.0004556735356648763,4.5909242868423465,100,321,/tmp/ShineRunner-44a1fbf1-b583-4651-af84-bebeed174901,0
True,64.165598,20.526499,0.285714,0.166667,0.0004717071851094564,4.64729692141215,10,310,/tmp/ShineRunner-b01198de-6cfe-421a-9d9b-40cd092d93ed,0
True,64.165598,20.526499,0.444444,0.0,0.0005432883898417155,4.563260809580485,10,315,/tmp/ShineRunner-84db8eb4-32dc-4dec-8700-63e605f45316,0
True,64.165598,20.526499,0.245852,0.242424,0.0008802254994710287,4.628437642256419,1000,322,/tmp/ShineRunner-d33a888a-feaa-4c64-935e-6a16bcb48d25,0
True,64.165598,20.526499,0.375,0.166667,0.0005738377571105957,4.6162153879801435,10,325,/tmp/ShineRunner-50434fa8-1f16-42fb-b6fc-bd40cdd40408,0
True,64.165598,20.526499,0.251228,0.242883,0.00044690767923990886,12.054049837589265,100000,259,/tmp/ShineRunner-708b4698-2df4-4c62-a9cf-c23b1f81686b,0
True,64.165598,20.526499,0.267936,0.251497,0.0003833929697672526,4.706843471527099,1000,327,/tmp/ShineRunner-d0432557-cef6-407d-8566-d7984c026adb,0
True,64.165598,20.526499,0.260464,0.247781,0.0005207220713297526,5.297318339347839,10000,308,/tmp/ShineRunner-22474ed9-3b7e-4eff-b6c9-548b1105f9c6,0
True,64.165598,20.526499,0.166667,0.5,0.0005722204844156901,4.674475002288818,10,330,/tmp/ShineRunner-13763a73-0988-473b-8615-a29ef15b3e53,0
True,64.165598,20.526499,0.241275,0.241275,0.0005754709243774414,4.691562143961589,1000,332,/tmp/ShineRunner-b79f06b6-2c40-4536-a785-d972cc19a71f,0
True,64.165598,20.526499,0.252504,0.243914,0.0005383928616841634,5.4238755663235985,10000,323,/tmp/ShineRunner-2ed7eb81-0c83-4dc2-a345-5d46a6180179,0
True,64.165598,20.526499,0.242424,0.206349,0.0005355437596638997,4.500357635815939,100,261,/tmp/ShineRunner-028c2e91-3171-4f98-bbf2-b07dd453fdf1,0
True,64.165598,20.526499,0.275362,0.253731,0.0005657474199930826,4.545561051368713,100,326,/tmp/ShineRunner-4ba026bd-6d41-4f8d-8d59-2214f1e01f26,0
True,64.165598,20.526499,0.256506,0.238153,0.000507668654123942,5.314094702402751,10000,318,/tmp/ShineRunner-001cbcbe-f888-453c-ac96-541821f8e7d7,0
True,64.165598,20.526499,0.253731,0.21875,0.0005058725674947103,4.698717939853668,100,331,/tmp/ShineRunner-4aebb4c8-1e69-4ac9-a5fa-999e87f81312,0
True,64.165598,20.526499,0.166667,0.285714,0.0006897489229838054,4.7131483316421505,10,335,/tmp/ShineRunner-f0f337d4-e55d-41a9-bf93-5bb62e9f2d7b,0
True,64.165598,20.526499,0.271137,0.221184,0.0004745165506998698,4.7389452656110125,1000,267,/tmp/ShineRunner-fd3312da-659d-4f94-9aab-645a6a648a23,0
True,64.165598,20.526499,0.253921,0.241988,0.0006268461545308431,12.091855251789093,100000,269,/tmp/ShineRunner-39247393-37ef-4fd1-8911-4c2ded5c7b66,0
True,64.165598,20.526499,0.166667,0.285714,0.0006811857223510742,4.348266979058583,10,270,/tmp/ShineRunner-5909890f-a10a-42bd-93b5-50544891f488,0
True,64.165598,20.526499,0.0,0.375,0.0005208730697631836,4.397741719086965,10,340,/tmp/ShineRunner-3479598e-18e5-4d5a-be03-c7a5e3e9ad89,0
True,64.165598,20.526499,0.2506,0.236874,0.0004831711451212565,5.282326038678487,10000,338,/tmp/ShineRunner-0f8874ca-1ed0-4b92-8f45-82bee070bbd6,0
True,64.165598,20.526499,0.315068,0.242424,0.0003299077351888021,5.01634540160497,100,336,/tmp/ShineRunner-90e42cae-b427-4259-8f6a-ecd0abe2f1e0,0
True,64.165598,20.526499,0.253631,0.242723,0.0004373788833618164,12.375475331147511,100000,274,/tmp/ShineRunner-29129477-6f42-4e9f-9d15-73969668db1a,0
True,64.165598,20.526499,0.137931,0.275362,0.0005804816881815593,4.493523768583933,100,341,/tmp/ShineRunner-b8084c3a-5202-4457-be47-8bfd18df3f7c,0
True,64.165598,20.526499,0.315068,0.230769,0.0004839539527893066,4.337300848960877,100,346,/tmp/ShineRunner-6dab9a5d-2a5a-434d-a1fe-2acd91d026aa,0
True,64.165598,20.526499,0.257279,0.243799,0.0005580902099609375,5.489153079191843,10000,333,/tmp/ShineRunner-715379ee-97c8-4c47-a682-e6bd4d5759a0,0
True,64.165598,20.526499,0.249137,0.24812,0.0005373477935791016,5.216348044077555,10000,268,/tmp/ShineRunner-007e4056-e4f7-43c1-9c8e-9247608e6c4b,0
True,64.165598,20.526499,0.251015,0.240583,0.0005210717519124349,12.142581673463186,100000,204,/tmp/ShineRunner-0ae4032c-1290-4c87-8b4d-c500faa861b5,0
True,64.165598,20.526499,0.254199,0.242149,0.00041329463322957357,12.255892391999563,100000,284,/tmp/ShineRunner-039c7d65-43b0-4ec3-b0ad-200444912b23,0
True,64.165598,20.526499,0.261448,0.201278,0.0004593809445699056,4.405606130758922,1000,342,/tmp/ShineRunner-b85eba56-d1cf-4b43-aa91-74509dec17f8,0
True,64.165598,20.526499,0.166667,0.285714,0.001402592658996582,4.411210525035858,10,350,/tmp/ShineRunner-77a29207-4efc-4410-a876-3bb73ffa39ed,0
True,64.165598,20.526499,0.251587,0.241769,0.00044442415237426757,12.186605910460154,100000,279,/tmp/ShineRunner-b5363807-472f-42a0-a32e-d5a8becaa2d3,0
